episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-72.85668235520363,-202.3589468916734,-137.1202078299449,200.0,128,128,44800,44800,False,224,2,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-33-08,1764282788,69.4848701953888,260.5031669139862,1585219,inaoeser,192.168.100.124,69.4848701953888,0,1,"[-130.44462536476962, -157.02193014631618, -169.82950267290457, -150.13657082867743, -124.81556722965357, -105.48169423040265, -134.00904882557805, -163.3541454145971, -142.53091595308797, -185.94010078501015, -129.94362798518603, -136.02127083658326, -153.6272452407015, -155.07294726671842, -148.0401248195972, -177.60121141222945, -72.85668235520363, -120.28556641829053, -117.95370000841665, -110.93486698322144, -153.4097881136304, -139.29732757738384, -123.14686814321398, -162.55191110033766, -128.50485571386628, -138.47147505314857, -107.1037619245782, -134.2463156492578, -110.83030460727387, -107.48750742771105, -94.81763659065055, -119.13471987678452, -121.36792116120866, -119.54349884242633, -160.78264275109905, -123.77069888815168, -136.03741928059088, -165.1282971009558, -127.68703673843729, -131.23991017594133, -130.46732167233242, -121.38963110733516, -138.59073547318357, -104.98126004843078, -159.75609413679234, -159.67899605639187, -140.932613892196, -128.8486573207283, -132.79353143555122, -127.57417773692248, -141.70902907605034, -156.21099461010752, -134.71247301816254, -117.77613314835756, -123.51750639649235, -180.3741642386717, -112.22174010728051, -116.77879437517397, -130.79318498513788, -134.59719500935554, -122.68031160183801, -144.83758994196876, -184.80259056390136, -177.40936911792525, -137.58511013602134, -164.7519071114218, -156.30937159718738, -130.4350919064769, -122.61232932013807, -85.84055779656181, -162.12643276940523, -136.51257948315197, -202.3589468916734, -97.27491464796512, -149.76170871146326, -122.62681931117918, -153.7635814602742, -139.80348410557792, -138.38878069297488, -175.86409824995678, -119.32193740210619, -177.810999279137, -140.61003503954188, -104.19104697321164, -200.87852307646554, -130.40134155799774, -114.95399880123921, -121.45083169555325, -148.37230384727837, -116.83116519988224, -149.64372889052012, -145.98964867282922, -118.7906223841129, -143.59984626139754, -174.42971038853432, -99.99491314589316, -93.68533421390929, -152.9857565738335, -121.84731600494327, -126.04049149775031, -113.11096487054526, -148.33308209847505, -159.31168957861138, -185.297273539338, -147.3020353601081, -117.62709690942219, -136.6075004574379, -140.94364060622354, -129.05669522818897, -115.16877966136897, -119.64596506859206, -162.06855564280843, -126.18696054980174, -108.85227722119802, -139.1369628050403, -151.39770305802512, -164.57823294047537, -130.90542875643663, -138.3104117482761, -149.05140168796777, -136.7395075701421, -126.89247087743487, -148.50647419916916, -121.03155477261144, -123.98921841082432, -140.28102120543446, -143.160854518593, -136.15224122874793]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",102.44296633856213,1.9610480530493295,0.183672250355061,125.04641399417646,0.0,54327.479,471.216,15046.297,1701.415,14.994,44800,44800,44800,69.645,26.094000000000005,0.20000000298023224,4.999999873689376e-05,34.07512,-0.015834058,34.08847,0.25801745,0.012405043,8.52838,0.0
-56.83743067896638,-212.56734921240871,-128.28332278061873,200.0,128,128,70400,70400,False,352,3,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-33-57,1764282837,48.264509439468384,308.7676763534546,1585219,inaoeser,192.168.100.124,117.74937963485718,0,2,"[-173.208592724275, -164.5970670598868, -128.7425000976312, -80.58393284229227, -178.0056922811498, -131.30895350236307, -95.47641290471373, -166.3144488400663, -107.01735002353331, -135.31188247003956, -116.46782406576709, -121.70451613946787, -98.27425944058324, -160.4252235998209, -104.77031663689779, -135.65637126669165, -134.27044398034036, -157.85219581252875, -136.9256864924608, -72.11397430789195, -90.5322021877329, -97.37902964850778, -137.59419405145243, -108.75066614419653, -100.75502897726226, -91.0788152585966, -119.5496801383048, -129.48204120248678, -154.65760649443877, -137.24952921628085, -149.6089065219757, -151.8282339574953, -115.70747454387914, -114.47917425583412, -140.99529004360625, -101.99457319179162, -111.43761347337754, -144.2141030612603, -151.9648959281028, -137.0212304503902, -158.07910289219677, -105.91394911753976, -170.4431608507658, -105.69357654030276, -123.87225626608108, -119.40459167367429, -159.8595523056409, -173.86788201871948, -144.39678799762694, -111.82955991855955, -90.46408694221799, -115.00917378034347, -136.47228082698885, -113.4222644901995, -162.66888996289566, -100.43924280535818, -212.56734921240871, -150.33593715723973, -161.72303000866359, -121.65395778605239, -140.3746739070016, -162.7825698079548, -119.46734757095051, -134.54328065072133, -112.07256158405029, -85.40763570385441, -156.49799880760273, -134.651666524959, -109.3143598637508, -124.25668035818569, -101.0326056874459, -133.6622999818346, -110.65931426087838, -161.77492057208687, -112.58761070548255, -168.58414340764563, -138.8873274157039, -80.54024105600601, -129.33216196797622, -150.3975535365376, -113.13959325481926, -156.07704815740325, -129.8493602552076, -136.2728604326265, -91.34667667903375, -105.53271037608923, -145.6366090437165, -123.15750234877365, -95.76860723684189, -151.0898687698411, -135.98364763033427, -158.03944272038973, -118.96869772890585, -154.77116170184115, -118.45138505160837, -130.20869503977275, -104.35202099365246, -105.23076473169904, -138.15299552805155, -102.31999666621039, -153.0128727276934, -122.91780407663747, -56.83743067896638, -116.97073704493901, -76.2949889814663, -124.34911473148978, -131.31190991540115, -99.32047437826226, -211.91469926539762, -118.82055092853327, -118.3639209952964, -169.06559848920347, -161.0857387126905, -74.6447037253828, -121.69236759434135, -115.97186546468176, -103.97184917851847, -87.27263057958015, -152.2827059656101, -174.5284429904792, -121.41993749380204, -104.15708750011964, -164.11443386525983, -131.5978441462569, -92.26188979794361, -96.31612738503688, -169.0314655228409, -146.1349602770692]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",104.28585342022399,1.871562370115385,0.18145169533250338,70.2789831033297,0.0,43730.075,585.409,15033.671,1702.844,14.249,70400,70400,70400,55.78550724637681,27.099999999999998,0.20000000298023224,4.999999873689376e-05,34.34733,-0.016763292,34.361317,0.52000064,0.013873177,8.456062,0.0
-66.81677269972865,-184.13713134731708,-118.8952207305877,200.0,128,128,96000,96000,False,480,4,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-34-46,1764282886,48.990190744400024,357.7578670978546,1585219,inaoeser,192.168.100.124,166.7395703792572,0,3,"[-117.25573680251725, -122.04620912693463, -103.98488269439923, -95.99282171168399, -66.81677269972865, -97.52078838983056, -119.33612969743979, -122.05017036007665, -132.90665465094207, -161.44558694243528, -151.9507444237458, -93.30016422866811, -126.31228885260153, -184.13713134731708, -145.57198062548707, -109.38460457070718, -114.36372859741746, -116.9733396435087, -132.0969834297574, -124.20124559931783, -98.2262487607137, -72.1942265751864, -100.65448557009208, -123.89808397789822, -121.65979189588673, -132.02190860852872, -116.72096902309796, -114.00573057341587, -97.29697951418746, -96.3172339036189, -101.11048108088765, -111.41384857629185, -136.4732410297386, -119.05103766292089, -109.00976782481699, -104.53329378573234, -86.51542940726557, -103.04939525955264, -104.28751746649758, -79.7077080567426, -147.95111418487738, -112.73793173825271, -95.88887259154862, -102.38273659593882, -163.60131473328877, -115.03758688173203, -131.41885019401468, -123.77008284601659, -94.43704528437807, -115.74986539041274, -103.34482506578249, -95.44892710835153, -104.70033402603337, -84.73769424704253, -160.44774671928636, -117.17776022239082, -143.5633924463086, -126.69686648784942, -122.09505471493843, -100.21560456475888, -102.64861197420996, -111.55070002218261, -104.95198522526363, -172.22055501768924, -124.72704959310434, -145.89582166511997, -124.83634115125737, -135.14840030096687, -139.68501146235474, -123.55517195570975, -127.85766758552609, -89.08580494722571, -98.56177534446438, -105.46517592666528, -135.19318814357177, -154.6988951639123, -121.28618396218346, -166.13568835810065, -105.82566195142138, -132.165410920357, -156.2796008088843, -125.18597980776782, -110.338690594328, -115.90133820227662, -115.82684915718349, -103.70435748624645, -119.64688560618207, -133.4621299452787, -127.53714848386662, -119.81544827611486, -97.15900374297571, -78.02148863934966, -117.48707075826522, -119.3401353150054, -133.26892145327304, -174.51473742805777, -87.78687946897216, -106.4560273839811, -88.10616382991947, -91.05747994057262, -80.35217707586017, -138.33379423002648, -99.24092528642913, -108.65551378348995, -132.20065149532294, -102.01800502405365, -119.28967854277664, -126.74168263487098, -121.59025109109056, -141.9712327685673, -103.85326700004997, -91.59963150267654, -116.94580491096096, -122.85562495781056, -143.39145095455422, -149.63534370643666, -114.77885560548863, -146.89879970843924, -103.40610020093966, -170.70948782930716, -115.5856831421759, -106.46021886774474, -166.9191014718701, -122.6997328729939, -146.05852495050777, -127.84357681719176, -113.4569773178348, -115.50577377517408]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",105.13428334586831,1.8566403624767474,0.18136938739437825,51.86541871587667,0.0,40390.39,633.814,15079.076,1697.717,14.926,96000,96000,96000,55.540579710144925,27.2,0.20000000298023224,4.999999873689376e-05,34.389114,-0.022105327,34.407772,0.68226075,0.017232768,8.326486,0.0
-57.955961013504634,-176.20927837445964,-113.08822699668963,200.0,128,128,121600,121600,False,608,5,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-35-35,1764282935,49.18609023094177,406.9439573287964,1585219,inaoeser,192.168.100.124,215.92566061019897,0,4,"[-135.877164755543, -115.83555867615397, -134.61621787294095, -105.65630367527898, -122.85445813436907, -126.80449088923761, -119.63122505073144, -126.46545530307853, -118.87654937905462, -108.49919025384332, -109.57092596043893, -128.1634593823818, -104.71580928141462, -109.02174375799493, -110.11134208525205, -154.47111869899575, -112.37378999560856, -111.15682825762809, -135.96441229895683, -73.9080664867642, -106.85074368564806, -137.1689522695781, -109.96665387190194, -99.69858035034648, -122.14028883872582, -109.50631508693854, -57.955961013504634, -118.53792892355648, -143.8579473633529, -100.06047112463598, -116.97299151833835, -88.21873104942061, -82.84417937560501, -73.19351990971708, -83.25855478692733, -113.95005196103973, -100.98293307085811, -119.33496782619704, -77.09476396557118, -109.31368168102307, -98.17745572688239, -77.78427569182789, -100.5960814250968, -127.06171768280996, -96.65262673437724, -123.65472704133559, -117.64382410194217, -129.43069797867102, -111.3414373148571, -114.25968910338086, -160.7914112565258, -112.80440075154947, -142.4205687042708, -104.61164793115059, -106.37749280301364, -129.80354852141193, -121.35125819842712, -92.62619996033163, -115.13317323888216, -114.80659912819955, -111.17105554891214, -118.04082444989065, -102.55699413637564, -93.7438191746742, -93.15225002792563, -85.30666307190693, -113.49630112035128, -113.09475994792993, -136.39905574167219, -106.70874680484742, -167.14574151857087, -102.88120330493642, -160.15284977607263, -143.9813175278765, -176.20927837445964, -123.48518038157634, -95.62416262561568, -104.94558276926601, -118.89422464788639, -112.41156531273252, -114.79650749794044, -97.51326568489527, -96.79549300119244, -102.34024984965059, -111.35297177386614, -98.87590525511452, -60.08515042790307, -109.4061798185251, -100.87797004094341, -98.82750733560422, -102.86454614583606, -134.00387708755483, -140.58684480634125, -111.92575463164862, -116.01292029929112, -127.68177629866427, -108.29334260481643, -107.51312795958378, -145.30779492204485, -98.80828678679887, -126.72959913934693, -116.88674905828911, -100.29429290708521, -112.49577258826157, -110.24806108672097, -111.53260721481122, -129.72374424438212, -107.59664136259813, -105.90497559763769, -98.26295540134062, -136.53753389662407, -98.19681497570133, -118.38271958930615, -92.67527889046173, -129.65419193851915, -106.77867921735266, -103.40631175837692, -102.40073177898526, -82.67128910250885, -93.95087807279339, -110.56890647642794, -101.38931493168715, -119.62106044421238, -119.21836174832168, -112.35646034804975, -160.14545804360662, -144.60801271343405, -126.97344339423945]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",105.77890042276044,1.8456394059790506,0.181218260403876,42.65938950388619,0.0,38742.802,660.768,15128.584,1692.161,14.696,121600,121600,121600,54.92957746478873,27.2,0.20000000298023224,4.999999873689376e-05,28.087368,-0.023087475,28.107084,0.76185274,0.01685127,8.274703,0.0
-50.137564148424374,-152.86555449970945,-107.6216685340513,200.0,128,128,147200,147200,False,736,6,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-36-24,1764282984,49.23020529747009,456.1741626262665,1585219,inaoeser,192.168.100.124,265.15586590766907,0,5,"[-110.69115522180941, -101.61227949002566, -115.23750754807861, -118.63591132877322, -82.08488419930187, -82.0677737116106, -77.24227044223795, -118.09218986519643, -112.86768606360079, -104.17548587642261, -95.8357621293596, -121.28518182859577, -92.75125276020337, -90.76619222955219, -90.26194113310652, -61.60390559157968, -117.50461365567509, -90.89331449068047, -119.41916362103645, -100.79638779676274, -113.30210906269158, -127.3929700995924, -84.3526233294097, -86.23568537846948, -114.92928546027866, -131.1559207541762, -113.11298611425332, -50.137564148424374, -114.61684752139934, -119.67460855651424, -92.25935698559309, -125.75663724153651, -103.7087859146502, -118.24217833182426, -114.06892790123759, -130.0328211800557, -98.18601608816826, -114.7211447685464, -133.68218889905364, -116.02630870066957, -114.63418534996671, -119.56139032386967, -117.45444679188563, -120.0181082603571, -112.4892962329333, -129.84941198536055, -124.7646527112635, -99.43492163017531, -106.29905176384757, -96.8223925633234, -101.41700399682395, -108.44512694792148, -95.35346704379577, -106.66940889595907, -111.74030835901172, -93.43836404605626, -140.52336589736908, -98.17241672039972, -140.85883523305316, -105.39410088484588, -108.46158998574978, -152.86555449970945, -97.12136530330451, -116.61974353381805, -76.60332328873042, -97.25987345158386, -87.30177139599108, -91.53444895689464, -115.89663375776735, -94.98596245616127, -131.07682902317933, -89.82378665663455, -126.30104291058741, -103.83820425980537, -104.6786096031693, -121.49733574805022, -84.62429659690635, -70.58106118804072, -122.57694291262169, -66.20485375280542, -120.13784758677394, -103.59383098296281, -89.22214724997242, -104.01671752555721, -114.91470776979062, -110.6791881730054, -120.73925773975098, -101.05936219494028, -118.81197226447543, -115.89302598757438, -94.71027356324173, -50.37384154683093, -129.96552679080415, -104.29324843030862, -95.6930926366766, -113.03015765299149, -87.29052329776773, -123.74205890969742, -94.78736453085847, -139.76814373872514, -104.70230787900063, -113.12275035562094, -109.42277419122043, -118.36603701657181, -119.76526335416445, -96.44318375133696, -107.44268546088927, -129.17263661591485, -101.0099744819329, -72.04568073760629, -100.86872436721802, -94.38850502624074, -140.35688894927384, -111.91929956482302, -140.24736173338118, -140.8852976386325, -109.58544790883387, -112.6758941738455, -126.05059637555645, -91.60651221053966, -102.6239074966071, -91.42089387730114, -106.10569859777108, -122.35872267050644, -109.25630913542567, -114.11529303620875, -107.17873883945992, -141.10058800009287]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",106.2141326437523,1.842076613844096,0.18131273513014143,37.223280482850114,0.0,37783.651,677.542,15137.884,1691.121,14.189,147200,147200,147200,55.47571428571429,27.292857142857144,0.20000000298023224,4.999999873689376e-05,26.071924,-0.020135636,26.089062,0.74038565,0.014974134,8.137547,0.0
-57.8081650457642,-145.33318844559932,-99.59339778664952,200.0,128,128,172800,172800,False,864,7,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-37-13,1764283033,49.01158905029297,505.18575167655945,1585219,inaoeser,192.168.100.124,314.16745495796204,0,6,"[-70.84600349863628, -88.23177705692814, -101.68069035957295, -82.48016787795207, -104.9709938584675, -77.3651946310622, -90.21971864635206, -121.62499421976443, -62.28974985804213, -101.71200063174788, -96.63665787158416, -110.02673705295452, -112.867042558978, -131.87858573120795, -107.69333965769255, -124.27900904960435, -116.23258068293221, -92.53250070820786, -65.81929021554551, -103.60444659702931, -122.28574088487953, -105.64850105398195, -113.109270752385, -81.18446493517393, -109.64220463416021, -97.37438748321873, -62.49519651962031, -63.592968293244525, -101.76955935817496, -90.2792130077871, -86.817137002089, -88.17687218004703, -110.46843539538978, -119.797630048384, -104.70397873453254, -96.354617910222, -77.44097358941248, -112.25972664246947, -99.4382707841506, -82.0530720086187, -136.1001363817507, -94.67206526450208, -76.25260489385947, -97.42614100498318, -79.69507527328192, -115.13493372985475, -106.55732665056142, -107.06259778663959, -137.60652503603777, -102.25882983515999, -102.89606775164897, -94.08946965075367, -113.30819077105552, -110.04200870121268, -92.1098267506434, -111.77460963734303, -145.33318844559932, -114.86551169300115, -78.57699964513537, -110.03800476244078, -90.07540142288344, -98.3688057206836, -105.19451002289563, -130.9491131434469, -97.54157625481525, -92.28779458581351, -112.20805012006431, -99.69331778883304, -121.70633818602573, -81.68200333839445, -102.5567571331002, -81.33631959054877, -89.75210852279025, -82.04236633849331, -85.58119516660179, -92.57036256099579, -112.29057026360883, -74.86427654963352, -86.41872433586465, -97.2506375640498, -84.80018700038539, -114.75315562413036, -99.51779545616651, -93.27847925710729, -108.23565431703936, -108.04306283591782, -104.49731239762258, -97.47588918384336, -109.33869112728779, -104.13999367371274, -96.47302256800629, -82.3107930269, -108.74959033825772, -98.95986798751709, -99.62344215500396, -137.88340783011566, -105.56100869232324, -97.01293898522212, -117.78673877023022, -110.31664712588429, -118.54157487237032, -100.01830477999827, -105.54590318750701, -93.25779227030664, -109.93958430455604, -103.1340580030224, -89.96944668665476, -96.40536579100498, -103.62805253168644, -98.15291443648533, -99.7252977495289, -62.02473283886458, -125.75786251832595, -66.56500828882135, -93.62451159491347, -85.88899848630896, -110.94209878738096, -66.07126479299247, -140.52715657081055, -103.10125704442527, -77.6892717854123, -113.84750982904937, -128.86433311879205, -97.2268635780668, -76.26445460027115, -57.8081650457642, -72.7384488167085, -123.88296177122476]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",106.42378888931202,1.83576919746389,0.18123715501790438,33.66215542876949,0.0,37124.683,689.568,15126.536,1692.39,14.059,172800,172800,172800,55.722857142857144,27.3,0.20000000298023224,4.999999873689376e-05,23.350761,-0.020856323,23.368637,0.73883605,0.014908154,8.059793,0.0
-49.83690176964156,-147.36731707042068,-95.87704341987447,200.0,128,128,198400,198400,False,992,8,354dd1e1b1cd4ce88b3bb32d3f12eb32,2025-11-27_16-38-02,1764283082,49.08681678771973,554.2725684642792,1585219,inaoeser,192.168.100.124,363.25427174568176,0,7,"[-96.87439775918932, -111.84115392173719, -107.86671659967212, -112.57022617223403, -119.58683259473963, -84.46799970099049, -95.23416572038104, -102.27241324399381, -103.55682469552899, -84.11817453527325, -93.08842458770819, -99.37382412624093, -99.3158318458555, -83.56080246361223, -103.56816288748726, -88.07638267214809, -86.42369790328951, -114.45275363068882, -98.60377136395041, -73.39016567571528, -108.68026226069668, -113.10987362756721, -93.97597361429838, -117.40131071582984, -59.78853791650042, -82.93461709227107, -121.0307106619101, -106.06847103383612, -122.53651767644737, -104.51675028247105, -127.82027709296185, -119.01897638454894, -125.12063339757157, -67.73832398751, -132.74279187668958, -111.8968629252213, -87.79630836419908, -77.80536447920363, -133.13306024740638, -67.22162511917682, -56.992923997996094, -135.15787441334274, -107.04020515941009, -97.82993986120972, -110.97769807895183, -60.50224073718425, -100.28223634528926, -83.79604343741651, -118.3810351504891, -113.30539986195424, -59.34493036592482, -107.63142104340986, -102.6453394337133, -100.68099121447311, -88.27759231480955, -123.28401882766198, -57.202965172047485, -111.30901522263277, -66.6468565051897, -91.70940854210413, -120.84794452488765, -64.70251780456414, -107.13575380562968, -111.16516964025107, -82.65264075049664, -106.31674832691508, -60.671793036146134, -68.15614712382813, -68.46656877455735, -58.95622764796628, -106.26780285393654, -113.68113770446755, -109.33283404650874, -84.59411383867896, -95.40291716315645, -73.14485657767092, -101.78441512325752, -102.87174715799512, -101.00630023718591, -108.4096880554142, -79.77688246910739, -91.66446807510174, -65.08723648429158, -50.654574771210925, -93.98331662756323, -107.44363116593587, -78.04675705413561, -114.06472136930861, -104.07886091610213, -113.16947731390542, -108.7554560000922, -58.78663333128424, -126.03705343638855, -77.9849317079765, -64.37727877599932, -57.795748079994986, -147.36731707042068, -124.07573568458093, -98.70462454474787, -129.24272605714026, -97.9603427422163, -104.78964804862127, -68.65466580675361, -70.9121639776696, -112.18705420808806, -115.54223456963005, -108.44808356490945, -84.67956009449941, -84.93496356889874, -61.34410479361904, -132.51495415062726, -142.94174687756077, -115.53487980750265, -61.12257312295488, -84.88484376163143, -78.1255104201568, -66.9179763497053, -108.5578079037844, -89.15622232259, -80.76847787074352, -103.7956567302576, -80.52232480336271, -56.81621436469437, -119.52654782074211, -117.33007238190159, -49.83690176964156, -130.92637762865857, -75.28678661174395]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",106.59934866702787,1.8290591444142112,0.18086364967409496,31.13981216965106,0.0,36647.719,698.543,15135.792,1691.355,13.88,198400,198400,198400,55.83714285714285,27.3,0.20000000298023224,4.999999873689376e-05,23.078823,-0.021522872,23.097353,0.7124312,0.01496655,7.99125,0.0
